#STN  YY   MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#txt  yr   mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi  hPa    ft
RTYC1 2012 02 23 18 42 310  5.7  6.7    MM    MM    MM  MM 1018.1  16.0  12.8    MM   MM   MM    MM
RTYC1 2012 02 23 18 36 320  5.7  7.2    MM    MM    MM  MM 1018.2  15.6  12.8    MM   MM   MM    MM
RTYC1 2012 02 23 18 30 320  5.7  6.7    MM    MM    MM  MM 1018.1  15.6  12.8    MM   MM   MM    MM
RTYC1 2012 02 23 18 24 320  5.7  6.7    MM    MM    MM  MM 1018.1  15.3  12.8    MM   MM   MM    MM
RTYC1 2012 02 23 18 18 310  5.7  6.7    MM    MM    MM  MM 1018.2  15.3  12.8    MM   MM   MM    MM
RTYC1 2012 02 23 18 12 330  5.1  6.2    MM    MM    MM  MM 1018.2  15.2  12.8    MM   MM   MM    MM
RTYC1 2012 02 23 18 06 330  5.7  6.2    MM    MM    MM  MM 1018.2  15.0  12.8    MM   MM   MM    MM
RTYC1 2012 02 23 18 00 330  5.7  6.2    MM    MM    MM  MM 1018.2  15.0  12.8    MM   MM +0.3    MM
SACV4 2012 02 23 18 00 120  6.7  7.2    MM    MM    MM  MM 1008.2  23.9    MM  22.4   MM -1.7    MM
SANF1 2012 02 23 18 00 200  3.1  3.6    MM    MM    MM  MM 1016.2  24.4    MM    MM   MM -0.7    MM
SAPF1 2012 02 23 18 48 210  7.7  9.8    MM    MM    MM  MM 1014.5  23.0  22.2    MM   MM   MM    MM
SAPF1 2012 02 23 18 42 210  7.7  9.8    MM    MM    MM  MM 1014.6  23.2  22.2    MM   MM   MM    MM
SAPF1 2012 02 23 18 36 210  7.7 10.3    MM    MM    MM  MM 1014.6  23.1  22.1    MM   MM   MM    MM
SAPF1 2012 02 23 18 30 210  7.7 10.3    MM    MM    MM  MM 1014.6  23.3  22.1    MM   MM   MM    MM
SAPF1 2012 02 23 18 24 210  7.2  9.8    MM    MM    MM  MM 1014.6  23.3  22.1    MM   MM   MM    MM
SAPF1 2012 02 23 18 18 220  7.2 10.3    MM    MM    MM  MM 1014.9  23.5  22.1    MM   MM   MM    MM
SAPF1 2012 02 23 18 12 210  6.7 10.3    MM    MM    MM  MM 1015.0  23.3  22.1    MM   MM   MM    MM
SAPF1 2012 02 23 18 06 210  6.7 10.3    MM    MM    MM  MM 1015.0  23.3  22.1    MM   MM   MM    MM
SAPF1 2012 02 23 18 00 200  7.7  9.8    MM    MM    MM  MM 1015.2  23.0  22.0    MM   MM -0.8    MM
SAUF1 2012 02 23 18 00 260  8.2 11.3    MM    MM    MM  MM 1011.3  26.9  17.3    MM   MM -1.6    MM
SAXG1 2012 02 23 18 00 240  9.8   MM    MM    MM    MM  MM 1009.0  23.4    MM  15.4   MM -1.0    MM
SBEO3 2012 02 23 18 42 160  2.1  3.1    MM    MM    MM  MM 1032.7   7.3   9.0    MM   MM   MM    MM
SBEO3 2012 02 23 18 36 140  2.6  2.6    MM    MM    MM  MM 1032.7   7.0   9.0    MM   MM   MM    MM
SBEO3 2012 02 23 18 30 140  2.1  2.6    MM    MM    MM  MM 1032.8   6.7   9.0    MM   MM   MM    MM
SBEO3 2012 02 23 18 24 140  2.1  2.6    MM    MM    MM  MM 1032.8   6.6   9.0    MM   MM   MM    MM
SBEO3 2012 02 23 18 18 150  1.5  2.1    MM    MM    MM  MM 1033.0   6.5   9.0    MM   MM   MM    MM
SBEO3 2012 02 23 18 12 140  1.5  2.1    MM    MM    MM  MM 1033.0   6.4   9.0    MM   MM   MM    MM
SBEO3 2012 02 23 18 06 130  2.1  2.6    MM    MM    MM  MM 1033.0   6.2   9.0    MM   MM   MM    MM
SBEO3 2012 02 23 18 00 140  2.1  2.6    MM    MM    MM  MM 1033.0   5.8   8.9    MM   MM +1.0    MM
SBIO1 2012 02 23 18 00 200  4.1  4.6    MM    MM    MM  MM 1004.2   1.8    MM    MM   MM +1.1    MM
SBLF1 2012 02 23 18 48 190  5.7  7.2    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
SBLF1 2012 02 23 18 42 190  6.2  7.7    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
SBLF1 2012 02 23 18 36 190  6.2  7.7    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
SBLF1 2012 02 23 18 30 190  6.2  8.2    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
SBLF1 2012 02 23 18 24 200  6.2  8.2    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
SBLF1 2012 02 23 18 18 190  5.7  7.7    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
SBLF1 2012 02 23 18 12 190  6.2  7.7    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
SBLF1 2012 02 23 18 06 190  6.2  7.7    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
SBLF1 2012 02 23 18 00 190  7.2  8.8    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
SBLM4 2012 02 23 18 50 170  4.6  4.6    MM    MM    MM  MM 1002.4   1.2    MM    MM   MM   MM    MM
SBLM4 2012 02 23 18 40 180  4.6  5.1    MM    MM    MM  MM 1002.0   1.1    MM    MM   MM   MM    MM
SBLM4 2012 02 23 18 30 180  4.6  5.1    MM    MM    MM  MM 1002.0   1.2    MM    MM   MM   MM    MM
SBLM4 2012 02 23 18 20 180  4.6  5.1    MM    MM    MM  MM 1002.0   1.1    MM    MM   MM   MM    MM
SBLM4 2012 02 23 18 10 180  3.6  4.1    MM    MM    MM  MM 1002.0   1.5    MM    MM   MM   MM    MM
SBLM4 2012 02 23 18 00 170  2.6  2.6    MM    MM    MM  MM 1001.7   2.6    MM    MM   MM +0.0    MM
SBPT2 2012 02 23 18 42 210  5.7  9.8    MM    MM    MM  MM     MM  20.6  16.2    MM   MM   MM    MM
SBPT2 2012 02 23 18 36 210  6.7 10.8    MM    MM    MM  MM     MM  20.9  16.2    MM   MM   MM    MM
SBPT2 2012 02 23 18 30 210  5.7  9.8    MM    MM    MM  MM     MM  21.2  16.2    MM   MM   MM    MM
SBPT2 2012 02 23 18 24 210  5.7  9.3    MM    MM    MM  MM     MM  21.0  16.1    MM   MM   MM    MM
SBPT2 2012 02 23 18 18 210  4.6  9.8    MM    MM    MM  MM     MM  20.8  16.1    MM   MM   MM    MM
SBPT2 2012 02 23 18 12 220  5.7  9.8    MM    MM    MM  MM     MM  20.8  16.1    MM   MM   MM    MM
SBPT2 2012 02 23 18 06 210  6.7 10.8    MM    MM    MM  MM     MM  21.0  16.1    MM   MM   MM    MM
SBPT2 2012 02 23 18 00 210  6.2  9.8    MM    MM    MM  MM     MM  21.1  16.0    MM   MM   MM    MM
SDBC1 2012 02 23 18 48  MM   MM   MM    MM    MM    MM  MM 1011.9    MM  15.4    MM   MM   MM    MM
SDBC1 2012 02 23 18 42  MM   MM   MM    MM    MM    MM  MM 1012.0    MM  15.4    MM   MM   MM    MM
SDBC1 2012 02 23 18 36  MM   MM   MM    MM    MM    MM  MM 1012.0    MM  15.4    MM   MM   MM    MM
SDBC1 2012 02 23 18 30  MM   MM   MM    MM    MM    MM  MM 1012.1    MM  15.4    MM   MM   MM    MM
SDBC1 2012 02 23 18 24  MM   MM   MM    MM    MM    MM  MM 1012.2    MM  15.4    MM   MM   MM    MM
SDBC1 2012 02 23 18 18  MM   MM   MM    MM    MM    MM  MM 1012.2    MM  15.4    MM   MM   MM    MM
SDBC1 2012 02 23 18 12  MM   MM   MM    MM    MM    MM  MM 1012.2    MM  15.4    MM   MM   MM    MM
SDBC1 2012 02 23 18 06  MM   MM   MM    MM    MM    MM  MM 1012.1    MM  15.4    MM   MM   MM    MM
SDBC1 2012 02 23 18 00  MM   MM   MM    MM    MM    MM  MM 1012.1    MM  15.4    MM   MM +0.3    MM
SDHN4 2012 02 23 18 48 310  8.2  9.8    MM    MM    MM  MM  999.2    MM   6.8    MM   MM   MM    MM
SDHN4 2012 02 23 18 42 310  7.7  9.3    MM    MM    MM  MM  999.3    MM   6.8    MM   MM   MM    MM
SDHN4 2012 02 23 18 36 310  8.2 10.8    MM    MM    MM  MM  999.2    MM   6.8    MM   MM   MM    MM
SDHN4 2012 02 23 18 30 300  8.8 10.8    MM    MM    MM  MM  999.1    MM   6.8    MM   MM   MM    MM
SDHN4 2012 02 23 18 24 300  8.8 10.8    MM    MM    MM  MM  999.0    MM   6.8    MM   MM   MM    MM
SDHN4 2012 02 23 18 18 310  9.8 11.8    MM    MM    MM  MM  999.0    MM   6.8    MM   MM   MM    MM
SDHN4 2012 02 23 18 12 310  7.7  9.3    MM    MM    MM  MM  998.9    MM   6.8    MM   MM   MM    MM
SDHN4 2012 02 23 18 06 300  8.8 10.3    MM    MM    MM  MM  998.8    MM   6.7    MM   MM   MM    MM
SDHN4 2012 02 23 18 00 310  8.8  9.8    MM    MM    MM  MM  998.8    MM   6.7    MM   MM +0.8    MM
SDIA2 2012 02 23 18 42  90  1.0  2.6    MM    MM    MM  MM 1022.4   1.7    MM   0.6   MM   MM    MM
SDIA2 2012 02 23 18 22 100  2.1  5.1    MM    MM    MM  MM 1022.4   2.2    MM   0.6   MM +1.3    MM
SDRT2 2012 02 23 18 00 190  6.7  7.7    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
SGNW3 2012 02 23 18 00  MM  3.6  3.6    MM    MM    MM  MM 1001.4   1.8    MM    MM   MM -0.0    MM
SGOF1 2012 02 23 18 00 190  7.7  7.7    MM    MM    MM  MM 1010.8  20.1  17.8    MM   MM -0.7    MM
SHBL1 2012 02 23 18 48 220 12.9 16.5    MM    MM    MM  MM     MM  23.5  17.6    MM   MM   MM    MM
SHBL1 2012 02 23 18 42 220 13.9 17.5    MM    MM    MM  MM     MM  23.5  17.5    MM   MM   MM    MM
SHBL1 2012 02 23 18 36 220 14.4 18.0    MM    MM    MM  MM     MM  23.5  17.5    MM   MM   MM    MM
SHBL1 2012 02 23 18 30 220 13.4 17.0    MM    MM    MM  MM     MM  23.6  17.5    MM   MM   MM    MM
SHBL1 2012 02 23 18 24 220 11.3 14.9    MM    MM    MM  MM     MM  23.3  17.4    MM   MM   MM    MM
SHBL1 2012 02 23 18 18 220 11.3 16.0    MM    MM    MM  MM     MM  23.1  17.4    MM   MM   MM    MM
SHBL1 2012 02 23 18 12 220 12.4 14.9    MM    MM    MM  MM     MM  22.9  17.4    MM   MM   MM    MM
SHBL1 2012 02 23 18 06 210 12.4 15.4    MM    MM    MM  MM     MM  23.1  17.4    MM   MM   MM    MM
SHBL1 2012 02 23 18 00 210 12.4 15.4    MM    MM    MM  MM     MM  23.1  17.3    MM   MM   MM    MM
SISW1 2012 02 23 18 00 180  4.1  4.6    MM    MM    MM  MM 1029.2   6.3    MM    MM   MM +1.2    MM
SJNP4 2012 02 23 18 48  80  8.2  9.8    MM    MM    MM  MM 1016.2  26.5  27.1    MM   MM   MM    MM
SJNP4 2012 02 23 18 42  70  7.7  9.8    MM    MM    MM  MM 1016.2  26.5  27.1    MM   MM   MM    MM
SJNP4 2012 02 23 18 36  80  6.7  9.3    MM    MM    MM  MM 1016.3  26.7  27.2    MM   MM   MM    MM
SJNP4 2012 02 23 18 30  70  7.2  9.8    MM    MM    MM  MM 1016.4  26.6  27.1    MM   MM   MM    MM
SJNP4 2012 02 23 18 24  80  8.2  9.3    MM    MM    MM  MM 1016.4  26.7  27.2    MM   MM   MM    MM
SJNP4 2012 02 23 18 18  60  5.1  8.8    MM    MM    MM  MM 1016.6  27.0  27.2    MM   MM   MM    MM
SJNP4 2012 02 23 18 12  60  5.1  9.3    MM    MM    MM  MM 1016.6  27.0  27.1    MM   MM   MM    MM
SJNP4 2012 02 23 18 06  70  6.7  9.8    MM    MM    MM  MM 1016.6  26.8  27.1    MM   MM   MM    MM
SJNP4 2012 02 23 18 00  70  5.1  7.7    MM    MM    MM  MM 1016.7  27.1  27.1    MM   MM -1.8    MM
SJOM4 2012 02 23 18 50 150  1.0  3.6    MM    MM    MM  MM 1000.7   4.3    MM    MM   MM   MM    MM
SJOM4 2012 02 23 18 40  90  0.5  3.1    MM    MM    MM  MM 1000.7   3.8    MM    MM   MM   MM    MM
SJOM4 2012 02 23 18 30  90  1.0  3.1    MM    MM    MM  MM 1000.7   3.5    MM    MM   MM   MM    MM
SJOM4 2012 02 23 18 20 100  1.0  3.6    MM    MM    MM  MM 1001.0   3.1    MM    MM   MM   MM    MM
SJOM4 2012 02 23 18 10 110  1.0  4.1    MM    MM    MM  MM 1001.4   2.9    MM    MM   MM   MM    MM
SJOM4 2012 02 23 18 00  90  1.0  3.6    MM    MM    MM  MM 1001.7   2.9    MM    MM   MM +0.0    MM
SJSN4 2012 02 23 18 48 290  5.7  8.2    MM    MM    MM  MM 1000.6  14.4   5.8    MM   MM   MM    MM
SJSN4 2012 02 23 18 42 280  7.7  8.8    MM    MM    MM  MM 1000.8  13.3   5.8    MM   MM   MM    MM
SJSN4 2012 02 23 18 36 260  6.2  8.8    MM    MM    MM  MM 1000.7  13.4   5.8    MM   MM   MM    MM
SJSN4 2012 02 23 18 30 260  7.7  8.8    MM    MM    MM  MM 1000.8  12.9   5.7    MM   MM   MM    MM
SJSN4 2012 02 23 18 24 260  6.2  8.2    MM    MM    MM  MM 1000.7  12.9   5.7    MM   MM   MM    MM
SJSN4 2012 02 23 18 18 260  6.7  9.3    MM    MM    MM  MM 1000.8  12.3   5.7    MM   MM   MM    MM
SJSN4 2012 02 23 18 12 260  7.7  9.3    MM    MM    MM  MM 1000.9  12.9   5.7    MM   MM   MM    MM
SJSN4 2012 02 23 18 06 260  8.2 11.3    MM    MM    MM  MM 1000.8  13.6   5.7    MM   MM   MM    MM
SJSN4 2012 02 23 18 00 260  8.2  9.3    MM    MM    MM  MM 1000.8  12.7   5.7    MM   MM +0.3    MM
SKTA2 2012 02 23 18 48  MM   MM   MM    MM    MM    MM  MM 1021.1   1.9   3.2    MM   MM   MM    MM
SKTA2 2012 02 23 18 42  MM   MM   MM    MM    MM    MM  MM 1021.0   2.0   3.2    MM   MM   MM    MM
SKTA2 2012 02 23 18 36  MM   MM   MM    MM    MM    MM  MM 1020.9   2.0   3.2    MM   MM   MM    MM
SKTA2 2012 02 23 18 30  MM   MM   MM    MM    MM    MM  MM 1020.9   1.9   3.2    MM   MM   MM    MM
SKTA2 2012 02 23 18 24  MM   MM   MM    MM    MM    MM  MM 1020.9   1.9   3.2    MM   MM   MM    MM
SKTA2 2012 02 23 18 18  MM   MM   MM    MM    MM    MM  MM 1020.8   2.0   3.2    MM   MM   MM    MM
SKTA2 2012 02 23 18 12  MM   MM   MM    MM    MM    MM  MM 1020.7   1.9   3.2    MM   MM   MM    MM
SKTA2 2012 02 23 18 06  MM   MM   MM    MM    MM    MM  MM 1020.6   1.9   3.2    MM   MM   MM    MM
SKTA2 2012 02 23 18 00  MM   MM   MM    MM    MM    MM  MM 1020.6   1.9   3.2    MM   MM +1.2    MM
SLIM2 2012 02 23 18 48  MM   MM   MM    MM    MM    MM  MM     MM    MM   7.3    MM   MM   MM    MM
SLIM2 2012 02 23 18 42  MM   MM   MM    MM    MM    MM  MM     MM    MM   7.1    MM   MM   MM    MM
SLIM2 2012 02 23 18 36  MM   MM   MM    MM    MM    MM  MM     MM    MM   6.9    MM   MM   MM    MM
SLIM2 2012 02 23 18 30  MM   MM   MM    MM    MM    MM  MM     MM    MM   6.9    MM   MM   MM    MM
SLIM2 2012 02 23 18 24  MM   MM   MM    MM    MM    MM  MM     MM    MM   6.9    MM   MM   MM    MM
SLIM2 2012 02 23 18 18  MM   MM   MM    MM    MM    MM  MM     MM    MM   6.9    MM   MM   MM    MM
SLIM2 2012 02 23 18 12  MM   MM   MM    MM    MM    MM  MM     MM    MM   6.9    MM   MM   MM    MM
SLIM2 2012 02 23 18 06  MM   MM   MM    MM    MM    MM  MM     MM    MM   6.9    MM   MM   MM    MM
SLIM2 2012 02 23 18 00  MM   MM   MM    MM    MM    MM  MM     MM    MM   6.9    MM   MM   MM    MM
SLVM5 2012 02 23 18 40 220  2.1  2.6    MM    MM    MM  MM 1002.7  -1.9    MM    MM   MM   MM    MM
SLVM5 2012 02 23 18 30 200  1.5  2.6    MM    MM    MM  MM 1002.7  -2.1    MM    MM   MM   MM    MM
SLVM5 2012 02 23 18 20 220  1.5  2.1    MM    MM    MM  MM 1002.7  -2.3    MM    MM   MM   MM    MM
SLVM5 2012 02 23 18 10 190  1.5  1.5    MM    MM    MM  MM 1002.7  -2.3    MM    MM   MM   MM    MM
SLVM5 2012 02 23 18 00  MM  0.0  1.0    MM    MM    MM  MM 1002.4  -2.0    MM    MM   MM +1.7    MM
SMKF1 2012 02 23 18 00 200  5.1  5.7    MM    MM    MM  MM 1016.4  25.1    MM  22.9   MM -0.7  0.92
SNDA2 2012 02 23 18 42 270  3.1  3.1    MM    MM    MM  MM 1028.9  -3.1   1.7    MM   MM   MM    MM
SNDA2 2012 02 23 18 36 260  1.5  2.6    MM    MM    MM  MM 1028.9  -3.6   1.7    MM   MM   MM    MM
SNDA2 2012 02 23 18 30  MM  0.0  1.5    MM    MM    MM  MM 1028.8  -4.9   1.7    MM   MM   MM    MM
SNDA2 2012 02 23 18 24  MM  0.0  1.0    MM    MM    MM  MM 1028.7  -4.8   1.6    MM   MM   MM    MM
SNDA2 2012 02 23 18 18  MM  0.0  1.5    MM    MM    MM  MM 1028.6  -4.9   1.7    MM   MM   MM    MM
SNDA2 2012 02 23 18 12 100  0.5  1.5    MM    MM    MM  MM 1028.5  -5.2   1.6    MM   MM   MM    MM
SNDA2 2012 02 23 18 06  MM  0.0  1.0    MM    MM    MM  MM 1028.4  -4.9   1.7    MM   MM   MM    MM
SNDA2 2012 02 23 18 00  MM  0.0  1.0    MM    MM    MM  MM 1028.3  -4.5   1.7    MM   MM +0.9    MM
SNDP5 2012 02 23 18 48  MM   MM   MM    MM    MM    MM  MM 1021.8  19.8  20.8    MM   MM   MM    MM
SNDP5 2012 02 23 18 42  MM   MM   MM    MM    MM    MM  MM 1021.7  19.8  20.7    MM   MM   MM    MM
SNDP5 2012 02 23 18 36  MM   MM   MM    MM    MM    MM  MM 1021.6  19.8  20.7    MM   MM   MM    MM
SNDP5 2012 02 23 18 30  MM   MM   MM    MM    MM    MM  MM 1021.5  19.8  20.8    MM   MM   MM    MM
SNDP5 2012 02 23 18 24  MM   MM   MM    MM    MM    MM  MM 1021.5  19.8  20.8    MM   MM   MM    MM
SNDP5 2012 02 23 18 18  MM   MM   MM    MM    MM    MM  MM 1021.3  19.8  20.8    MM   MM   MM    MM
SNDP5 2012 02 23 18 12  MM   MM   MM    MM    MM    MM  MM 1021.0  19.7  20.8    MM   MM   MM    MM
SNDP5 2012 02 23 18 06  MM   MM   MM    MM    MM    MM  MM 1020.8  19.7  20.8    MM   MM   MM    MM
SNDP5 2012 02 23 18 00  MM   MM   MM    MM    MM    MM  MM 1020.8  19.5  20.8    MM   MM +0.3    MM
SPGF1 2012 02 23 18 00 190  8.8  9.8    MM    MM    MM  MM 1015.9  23.6    MM    MM   MM -1.0    MM
SPLL1 2012 02 23 18 00 210  7.7  8.8    MM    MM    MM  MM     MM  22.9  19.1    MM  6.5   MM    MM
SPTM4 2012 02 23 18 52 180  0.5  4.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
SRBV3 2012 02 23 18 00  90  6.2  7.2    MM    MM    MM  MM 1016.6  26.0  26.5  20.0   MM -1.7    MM
SRST2 2012 02 23 18 00 220  6.7  8.8    MM    MM    MM  MM 1005.9  19.1    MM  19.1   MM -0.6    MM
STDM4 2012 02 23 18 00  20  2.1  2.6    MM    MM    MM  MM 1002.8  -1.9    MM  -2.4   MM +1.6    MM
SVNM4 2012 02 23 18 45  90  3.6  4.6    MM    MM    MM  MM     MM   3.1    MM    MM   MM   MM    MM
SVNM4 2012 02 23 18 30 120  3.1  4.6    MM    MM    MM  MM     MM   3.2    MM    MM   MM   MM    MM
SVNM4 2012 02 23 18 15 120  2.6  3.6    MM    MM    MM  MM     MM   2.9    MM    MM   MM   MM    MM
SWLA2 2012 02 23 18 48  MM   MM   MM    MM    MM    MM  MM     MM    MM   2.9    MM   MM   MM    MM
SWLA2 2012 02 23 18 42  MM   MM   MM    MM    MM    MM  MM     MM    MM   2.9    MM   MM   MM    MM
SWLA2 2012 02 23 18 36  MM   MM   MM    MM    MM    MM  MM     MM    MM   2.9    MM   MM   MM    MM
SWLA2 2012 02 23 18 30  MM   MM   MM    MM    MM    MM  MM     MM    MM   2.9    MM   MM   MM    MM
SWLA2 2012 02 23 18 24  MM   MM   MM    MM    MM    MM  MM     MM    MM   2.9    MM   MM   MM    MM
SWLA2 2012 02 23 18 18  MM   MM   MM    MM    MM    MM  MM     MM    MM   2.9    MM   MM   MM    MM
SWLA2 2012 02 23 18 12  MM   MM   MM    MM    MM    MM  MM     MM    MM   2.9    MM   MM   MM    MM
SWLA2 2012 02 23 18 06  MM   MM   MM    MM    MM    MM  MM     MM    MM   2.9    MM   MM   MM    MM
SWLA2 2012 02 23 18 00  MM   MM   MM    MM    MM    MM  MM     MM    MM   2.9    MM   MM   MM    MM
SWPM4 2012 02 23 18 42 300  2.6  4.1    MM    MM    MM  MM 1002.2   0.2    MM    MM   MM   MM    MM
SWPM4 2012 02 23 18 36 300  4.1  5.1    MM    MM    MM  MM 1002.2   0.0    MM    MM   MM   MM    MM
SWPM4 2012 02 23 18 30 290  4.1  5.1    MM    MM    MM  MM 1002.1   0.0    MM    MM   MM   MM    MM
SWPM4 2012 02 23 18 24 300  3.1  5.7    MM    MM    MM  MM 1002.1   0.2    MM    MM   MM   MM    MM
SWPM4 2012 02 23 18 18 280  4.1  6.2    MM    MM    MM  MM 1002.0  -0.5    MM    MM   MM   MM    MM
SWPM4 2012 02 23 18 12 280  5.1  5.7    MM    MM    MM  MM 1002.1  -0.6    MM    MM   MM   MM    MM
SWPM4 2012 02 23 18 06 300  4.1  5.7    MM    MM    MM  MM 1002.2  -0.5    MM    MM   MM   MM    MM
SWPM4 2012 02 23 18 00 290  5.1  6.2    MM    MM    MM  MM 1002.1  -0.5    MM    MM   MM +1.4    MM
SWPV2 2012 02 23 18 42  MM   MM   MM    MM    MM    MM  MM 1003.4    MM   8.5    MM   MM   MM    MM
SWPV2 2012 02 23 18 36  MM   MM   MM    MM    MM    MM  MM 1003.5    MM   8.4    MM   MM   MM    MM
SWPV2 2012 02 23 18 30  MM   MM   MM    MM    MM    MM  MM 1003.4    MM   8.3    MM   MM   MM    MM
SWPV2 2012 02 23 18 24  MM   MM   MM    MM    MM    MM  MM 1003.5    MM   8.3    MM   MM   MM    MM
SWPV2 2012 02 23 18 18  MM   MM   MM    MM    MM    MM  MM 1003.5    MM   8.3    MM   MM   MM    MM
SWPV2 2012 02 23 18 12  MM   MM   MM    MM    MM    MM  MM 1003.6    MM   8.2    MM   MM   MM    MM
SWPV2 2012 02 23 18 06  MM   MM   MM    MM    MM    MM  MM 1003.6    MM   8.2    MM   MM   MM    MM
SWPV2 2012 02 23 18 00  MM   MM   MM    MM    MM    MM  MM 1003.7    MM   8.2    MM   MM -1.5    MM
SXHW3 2012 02 23 18 40 320  4.1  4.6    MM    MM    MM  MM 1002.7  -1.3    MM    MM   MM   MM    MM
SXHW3 2012 02 23 18 30 320  3.1  4.1    MM    MM    MM  MM 1002.4  -1.2    MM    MM   MM   MM    MM
SXHW3 2012 02 23 18 20 320  3.1  3.6    MM    MM    MM  MM 1002.4  -1.2    MM    MM   MM   MM    MM
SXHW3 2012 02 23 18 10 330  2.6  3.6    MM    MM    MM  MM 1002.4  -1.3    MM    MM   MM   MM    MM
SXHW3 2012 02 23 18 00 330  2.1  3.1    MM    MM    MM  MM 1002.4  -1.2    MM    MM   MM +1.4    MM
SYWW3 2012 02 23 18 46 330  2.6  2.6    MM    MM    MM  MM     MM   0.5    MM    MM   MM   MM    MM
TAWM4 2012 02 23 18 52 170  0.5  4.1    MM    MM    MM  MM     MM   5.0    MM    MM   MM   MM    MM
TCBM2 2012 02 23 18 48 350  2.6  3.6    MM    MM    MM  MM 1001.5  10.9   6.7    MM   MM   MM    MM
TCBM2 2012 02 23 18 42 350  2.6  4.1    MM    MM    MM  MM 1001.4  10.4   6.7    MM   MM   MM    MM
TCBM2 2012 02 23 18 36 330  2.6  4.1    MM    MM    MM  MM 1001.4  10.6   6.6    MM   MM   MM    MM
TCBM2 2012 02 23 18 30 300  3.1  3.6    MM    MM    MM  MM 1001.4  11.5   6.7    MM   MM   MM    MM
TCBM2 2012 02 23 18 24 290  3.1  4.1    MM    MM    MM  MM 1001.3  12.0   6.7    MM   MM   MM    MM
TCBM2 2012 02 23 18 18 290  3.6  4.6    MM    MM    MM  MM 1001.2  12.9   6.6    MM   MM   MM    MM
TCBM2 2012 02 23 18 12 290  4.1  4.6    MM    MM    MM  MM 1001.3  12.6   6.6    MM   MM   MM    MM
TCBM2 2012 02 23 18 06 290  4.1  5.1    MM    MM    MM  MM 1001.2  12.3   6.6    MM   MM   MM    MM
TCBM2 2012 02 23 18 00 290  4.1  4.6    MM    MM    MM  MM 1001.4  11.6   6.6    MM   MM +0.0    MM
TCMW1 2012 02 23 18 54 240  4.6  6.2    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
TCMW1 2012 02 23 18 42 230  5.7  6.7    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
TCMW1 2012 02 23 18 36 240  5.7  7.2    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
TCMW1 2012 02 23 18 30 250  4.6  5.7    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
TCMW1 2012 02 23 18 24 260  4.1  5.7    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
TCMW1 2012 02 23 18 12 250  5.1  6.7    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
TCMW1 2012 02 23 18 06 230  5.7  6.2    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
TCMW1 2012 02 23 18 00 240  3.6  5.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
TCNW1 2012 02 23 18 42  MM   MM   MM    MM    MM    MM  MM 1031.1    MM   4.5    MM   MM   MM    MM
TCNW1 2012 02 23 18 36  MM   MM   MM    MM    MM    MM  MM 1031.1    MM   4.9    MM   MM   MM    MM
TCNW1 2012 02 23 18 30  MM   MM   MM    MM    MM    MM  MM 1031.1    MM   4.7    MM   MM   MM    MM
TCNW1 2012 02 23 18 24  MM   MM   MM    MM    MM    MM  MM 1031.0    MM   4.9    MM   MM   MM    MM
TCNW1 2012 02 23 18 18  MM   MM   MM    MM    MM    MM  MM 1030.7    MM   4.7    MM   MM   MM    MM
TCNW1 2012 02 23 18 12  MM   MM   MM    MM    MM    MM  MM 1030.6    MM   4.7    MM   MM   MM    MM
TCNW1 2012 02 23 18 06  MM   MM   MM    MM    MM    MM  MM 1030.8    MM   4.9    MM   MM   MM    MM
TCNW1 2012 02 23 18 00  MM   MM   MM    MM    MM    MM  MM 1030.8    MM   4.9    MM   MM +0.5    MM
TESL1 2012 02 23 18 42 220  6.2 10.3    MM    MM    MM  MM 1006.5  22.6  12.4    MM   MM   MM    MM
TESL1 2012 02 23 18 36 200  6.2 11.3    MM    MM    MM  MM 1006.6  22.2  12.4    MM   MM   MM    MM
TESL1 2012 02 23 18 30 200  6.2  8.8    MM    MM    MM  MM 1006.6  22.0  12.3    MM   MM   MM    MM
